title,url,timestamp,author,editor,content,content_images,tags
"Seminar Harmoni Mentoring dan Kepemimpinan, Wujudkan Pengembangan Karakter dalam Diri Mahasiswa",https://itb.ac.id/berita/seminar-harmoni-mentoring-dan-kepemimpinan-wujudkan-pengembangan-karakter-dalam-diri-mahasiswa/3885,"Kamis, 18 - April - 2013, 18:55:40",Nida Nurul Huda,Nida Nurul Huda,,"[""https://itb.ac.id/files/100/20130418/1366286082.jpg""]",[]
Blood4nation: Donor Darah sebagai Gaya Hidup Modern,https://itb.ac.id/berita/blood4nation-donor-darah-sebagai-gaya-hidup-modern/3884,"Selasa, 16 - April - 2013, 09:51:22",Medhira Handinidevi,Medhira Handinidevi,,"[""https://itb.ac.id/files/99/20130415/1366003666.jpg""]",[]
SBM ITB Selenggarakan Workshop Internasional Agent-Based Simulation bagi Pembuat Kebijakan,https://itb.ac.id/berita/sbm-itb-selenggarakan-workshop-internasional-agent-based-simulation-bagi-pembuat-kebijakan/3878,"Senin, 8 - April - 2013, 21:02:35",Akbar Syahid Rabbani,Akbar Syahid Rabbani,,"[""https://itb.ac.id/files/97/20130407/1365319725.jpg""]",[]
ITB Gelar Seminar Sehari Peringati Hari Air Sedunia,https://itb.ac.id/berita/itb-gelar-seminar-sehari-peringati-hari-air-sedunia/3877,"Kamis, 4 - April - 2013, 23:27:44",Hafshah Najma Ashrawi,Hafshah Najma Ashrawi,,"[""https://itb.ac.id/files/98/20130403/1364968969.jpg""]",[]
Seminar Nasional Material 2013: Awal Inovasi Teknologi Material Indonesia,https://itb.ac.id/berita/seminar-nasional-material-2013-awal-inovasi-teknologi-material-indonesia/3873,"Senin, 1 - April - 2013, 23:29:47",,,,"[""https://itb.ac.id/files/97/20130331/1364712955.jpg""]",[]
Bandung Awan Pengetahuan: Pengajaran Berbasis Digital untuk Bandung,https://itb.ac.id/berita/bandung-awan-pengetahuan-pengajaran-berbasis-digital-untuk-bandung/3872,"Minggu, 31 - Maret - 2013, 23:35:21",Shabrina Salsabila,Shabrina Salsabila,,"[""https://itb.ac.id/files/101/20130331/1364732236.jpg""]",[]
ITB Hapus Biaya Pendidikan di Muka bagi Mahasiswa Baru Tahun 2013,https://itb.ac.id/berita/itb-hapus-biaya-pendidikan-di-muka-bagi-mahasiswa-baru-tahun-2013/3869,"Rabu, 27 - Maret - 2013, 21:52:14",,,,"[""https://itb.ac.id/files/97/20130327/1364374780.jpg""]",[]
ITB Kembali Dapatkan Akreditasi A,https://itb.ac.id/berita/itb-kembali-dapatkan-akreditasi-a/3867,"Selasa, 26 - Maret - 2013, 12:43:33",Ahmad Furqan Hala,Ahmad Furqan Hala,,"[""https://itb.ac.id/files/98/20130225/1361774184.jpg""]",[]
Visual Art 2013: Kenalkan Dunia Seni Rupa Lebih Dalam,https://itb.ac.id/berita/visual-art-2013-kenalkan-dunia-seni-rupa-lebih-dalam/3866,"Selasa, 26 - Maret - 2013, 12:35:52",Shabrina Salsabila,Shabrina Salsabila,,"[""https://itb.ac.id/files/101/20130325/1364226318.jpg"", ""https://itb.ac.id/files/101/20130325/1364226318.jpg""]",[]
Khanduri Aceh 2013: Lestarikan Seni dan Budaya Aceh Melalui Malam Pagelaran Istimewa,https://itb.ac.id/berita/khanduri-aceh-2013-lestarikan-seni-dan-budaya-aceh-melalui-malam-pagelaran-istimewa/3859,"Selasa, 19 - Maret - 2013, 00:39:39",Diviezetha Astrella Thamrin,Diviezetha Astrella Thamrin,"BANDUNG, itb.ac.id - Setelah sukses dengan Gelar Budaya Aceh-nya setahun silam, Unit Kebudayaan Aceh (UKA) ITB kembali menggelar sebuah Malam Pagelaran kebudayaan Aceh pada Jumat (15/03/13). Malam Pagelaran Pagelaran yang dihelat di Lapangan Basket ITB ini merupakan acara puncak dari rangkaian Khanduri Aceh 2013.","[""https://itb.ac.id/files/92/20130319/1363628209.jpg"", ""https://itb.ac.id/files/92/20130319/1363628209.jpg""]",[]
Pengobatan Gratis oleh HMF Ars Praeparandi dan ITB '93,https://itb.ac.id/berita/pengobatan-gratis-oleh-hmf-ars-praeparandi-dan-itb-93/3857,"Jumat, 15 - Maret - 2013, 09:16:54",Ria Ayu Pramudita,Ria Ayu Pramudita,"BANDUNG, itb.ac.id -- Pada Sabtu (09/03/13), Himpunan Mahasiswa Farmasi (HMF) Ars Praperandi mengadakan acara Pengobatan Gratis di Balai RW 05 Kelurahan Lebak Siliwangi. Pengobatan gratis ini dilakukan atas kerja sama dengan keluarga ITB'93 (alumni ITB angkatan 1993) yang tengah mengadakan rangkaian acara peringatan 20 tahun.","[""https://itb.ac.id/files/88/20130315/1363313665.jpg""]",[]
Inkubator Negarawan Muda: Belajar Bernegara Sejak Dini,https://itb.ac.id/berita/inkubator-negarawan-muda-belajar-bernegara-sejak-dini/3854,"Selasa, 12 - Maret - 2013, 20:32:10",Ahmad Furqan Hala,Ahmad Furqan Hala,,"[""https://itb.ac.id/files/96/20130311/1362992455.jpg""]",[]
SPE-SC ITB Kembali Gelar Integrated Petroleum Week,https://itb.ac.id/berita/spe-sc-itb-kembali-gelar-integrated-petroleum-week/3853,"Selasa, 12 - Maret - 2013, 20:11:39",Hafshah Najma Ashrawi,Hafshah Najma Ashrawi,"BANDUNG, itb. ac.id - Society of Petroleum Engineers - Student Chapter (SPE SC) ITB kembali menyelenggarakan Integrated Petroleum Week pada hari Jumat sampai dengan Sabtu (08-09/03/13). Berbeda dengan tahun lalu, Integrated Petroleum Week kali ini terdiri dari tiga komponen acara besar yaitu seminar,company days,dan kompetisi debat. Integrated Petroleum Week ini juga sukses menggaet lebih dari 1000 peserta.","[""https://itb.ac.id/files/98/20130311/1362960905.jpg"", ""https://itb.ac.id/files/98/20130311/1362960905.jpg""]",[]
Mahasiswa Lintas Program Studi ITB Berkolaborasi Mencari Solusi bagi Sungai Citarum,https://itb.ac.id/berita/mahasiswa-lintas-program-studi-itb-berkolaborasi-mencari-solusi-bagi-sungai-citarum/3852,"Minggu, 10 - Maret - 2013, 22:09:38",Diviezetha Astrella Thamrin,Diviezetha Astrella Thamrin,"BANDUNG, itb.ac.id - Delapan puluh mahasiswa dari berbagai program studi ITB mengikuti kegiatan ekskursi Geohumanism 2013, yang pada tahun ini bertajuk ""Geohumanism Goes to Citarum"". Acara yang dilangsungkan pada Sabtu (02/03/13) ini merupakan sebuah kegiatan pengabdian masyarakat yang diusung oleh Himpunan Mahasiswa Teknik Geologi (GEA) ITB. Geohumanism termasuk sebuah kegiatan yang unik, karena adanya perbedaan dengan kegiatan pengabdian masyarakat lainnya dalam hal penentuan lahan, dengan hulu Sungai Citarum sebagai sasaran lokasi tahun ini.","[""https://itb.ac.id/files/92/20130310/1362928068.jpg""]",[]
Tim Ganapati dari ITB Raih Runner-up dalam Danone Youth Social Entrepreneur 2013,https://itb.ac.id/berita/tim-ganapati-dari-itb-raih-runner-up-dalam-danone-youth-social-entrepreneur-2013/3851,"Kamis, 7 - Maret - 2013, 09:40:31",Ria Ayu Pramudita,Ria Ayu Pramudita,,"[""https://itb.ac.id/files/88/20130307/1362623976.jpg"", ""https://itb.ac.id/files/88/20130307/1362623976.jpg""]",[]
Pameran Foto Aliran Kehidupan di Sungai Citarum,https://itb.ac.id/berita/pameran-foto-aliran-kehidupan-di-sungai-citarum/3850,"Selasa, 5 - Maret - 2013, 03:46:49",Ria Ayu Pramudita,Ria Ayu Pramudita,,"[""https://itb.ac.id/files/88/20130305/1362429879.jpg"", ""https://itb.ac.id/files/88/20130305/1362429879.jpg""]",[]
Darwin Silalahi Berikan Kiat Kembangkan Kepemimpinan,https://itb.ac.id/berita/darwin-silalahi-berikan-kiat-kembangkan-kepemimpinan/3842,"Rabu, 27 - Februari - 2013, 18:51:14",Hafshah Najma Ashrawi,Hafshah Najma Ashrawi,,"[""https://itb.ac.id/files/98/20130227/1361930463.jpg""]",[]
Natamorta: Hadirkan Kehidupan Melalui Pameran,https://itb.ac.id/berita/natamorta-hadirkan-kehidupan-melalui-pameran/3839,"Selasa, 26 - Februari - 2013, 16:07:31",Ahmad Furqan Hala,Ahmad Furqan Hala,,"[""https://itb.ac.id/files/96/20130224/1361676939.jpg""]",[]
Kemudahan Dapatkan Beasiswa di ITB,https://itb.ac.id/berita/kemudahan-dapatkan-beasiswa-di-itb/3838,"Selasa, 26 - Februari - 2013, 16:03:12",Medhira Handinidevi,Medhira Handinidevi,,"[""https://itb.ac.id/files/99/20130223/1361589712.jpg"", ""https://itb.ac.id/files/99/20130223/1361589712.jpg""]",[]
Arifin Panigoro dan Susilo Siswoutomo Berikan Seminar Kepemimpinan Bagi Mahasiswa ITB,https://itb.ac.id/berita/arifin-panigoro-dan-susilo-siswoutomo-berikan-seminar-kepemimpinan-bagi-mahasiswa-itb/3837,"Selasa, 26 - Februari - 2013, 11:24:41",Edo Belva,Edo Belva,,"[""https://itb.ac.id/files/90/20130226/1361852542.jpg""]",[]
Tebarkan Semangat Berbagi dengan Teater Musikal,https://itb.ac.id/berita/tebarkan-semangat-berbagi-dengan-teater-musikal/3836,"Minggu, 24 - Februari - 2013, 16:56:36",Shabrina Salsabila,Shabrina Salsabila,,"[""https://itb.ac.id/files/101/20130221/1361456457.jpg"", ""https://itb.ac.id/files/101/20130221/1361456457.jpg""]",[]
GPC 2013: Wujudkan Seni sebagai Sarana Pembangunan Karakter,https://itb.ac.id/berita/gpc-2013-wujudkan-seni-sebagai-sarana-pembangunan-karakter/3835,"Minggu, 24 - Februari - 2013, 16:55:19",Shabrina Salsabila,Shabrina Salsabila,,"[""https://itb.ac.id/files/101/20130221/1361462768.jpg""]",[]
Menpora Ajak Mahasiswa ITB Majukan Prestasi Olahraga Indonesia,https://itb.ac.id/berita/menpora-ajak-mahasiswa-itb-majukan-prestasi-olahraga-indonesia/3834,"Minggu, 24 - Februari - 2013, 16:48:50",Shabrina Salsabila,Shabrina Salsabila,,"[""https://itb.ac.id/files/101/20130223/1361628176.jpg""]",[]
ITBPC 2013: Kompetisi Pemrograman Nasional Bertaraf Internasional,https://itb.ac.id/berita/itbpc-2013-kompetisi-pemrograman-nasional-bertaraf-internasional/3826,"Selasa, 19 - Februari - 2013, 20:51:57",Ahmad Furqan Hala,Ahmad Furqan Hala,"BANDUNG, itb.ac.id - Institut Teknplogi Bandung kembali berhasil  menyelenggarakan  kompetisi pemrogaman nasional pada Sabtu dan Minggu (16-17/02/13) lalu,  Institut Teknologi Bandung Programming Contest. Kompetisi pemrogaman ini  diselenggarakan sejak Januari lalu dan pada Februari diselenggarakan  babak final. Babak final ITBPC ini dihadiri oleh tiga puluh empat tim dari universitas dan tiga puluh satu siswa SMP/SMA dari seluruh Indonesia.","[""https://itb.ac.id/files/96/20130218/1361173001.jpg""]",[]
Gondjang-Gandjing Kampoes: Kasih Sayang dalam Budaya,https://itb.ac.id/berita/gondjang-gandjing-kampoes-kasih-sayang-dalam-budaya/3824,"Minggu, 17 - Februari - 2013, 17:42:36",Shabrina Salsabila,Shabrina Salsabila,,"[""https://itb.ac.id/files/101/20130216/1361029370.jpg""]",[]
"Jalin Kerjasama Penelitian, ITB Tanda tangani MoU dengan Monash University",https://itb.ac.id/berita/jalin-kerjasama-penelitian-itb-tanda-tangani-mou-dengan-monash-university/3822,"Sabtu, 16 - Februari - 2013, 22:33:45",Hafshah Najma Ashrawi,Hafshah Najma Ashrawi,,"[""https://itb.ac.id/files/98/20130215/1360925023.jpg""]",[]
ITB Bantu Penataan Wilayah Kota Sungai Penuh,https://itb.ac.id/berita/itb-bantu-penataan-wilayah-kota-sungai-penuh/3821,"Jumat, 15 - Februari - 2013, 14:51:01",Edo Belva,Edo Belva,,"[""https://itb.ac.id/files/90/20130214/1360855547.jpg""]",[]
Kuliah Umum Ketua Komisi Yudisial Disambut Antusias,https://itb.ac.id/berita/kuliah-umum-ketua-komisi-yudisial-disambut-antusias/3819,"Kamis, 14 - Februari - 2013, 22:34:51",Medhira Handinidevi,Medhira Handinidevi,,"[""https://itb.ac.id/files/99/20130214/1360775883.jpg""]",[]
Olimpiade 7 KM ITB: Malam Kemenangan Bagi HME ITB,https://itb.ac.id/berita/olimpiade-7-km-itb-malam-kemenangan-bagi-hme-itb/3818,"Kamis, 14 - Februari - 2013, 22:31:08",Medhira Handinidevi,Medhira Handinidevi,"BANDUNG, itb.ac.id - Penutupan Olimpiade 7 KM ITB diselenggarakan pada Sabtu (09/02/13) di Lapangan Basket Campus Center Barat dan dimeriahi oleh berbagai elemen kampus.  Malam itu adalah malam kegembiraan bagi Himpunan Mahasiswa Elektroteknik (HME) ITB yang dinobatkan sebagai juara umum Olimpiade 7 KM ITB.","[""https://itb.ac.id/files/99/20130210/1360497360.jpg""]",[]
ITB Sehat 2013: Wujudkan Prinsip 'Mens sana in corpore sano' Pada Diri Mahasiswa ITB,https://itb.ac.id/berita/itb-sehat-2013-wujudkan-prinsip-mens-sana-in-corpore-sano-pada-diri-mahasiswa-itb/3817,"Rabu, 13 - Februari - 2013, 18:02:52",,,,"[""https://itb.ac.id/files/97/20130206/1360160004.jpg""]",[]
Survei 4ICU: ITB Tetap Menjadi Salah Satu Perguruan Tinggi Terbaik di Indonesia,https://itb.ac.id/berita/survei-4icu-itb-tetap-menjadi-salah-satu-perguruan-tinggi-terbaik-di-indonesia/3810,"Minggu, 10 - Februari - 2013, 09:41:06",,,,"[""https://itb.ac.id/files/97/20130205/1360051230.jpg""]",[]
Seminar Indonesian Undergraduate Geophysics Competition (IUGC) 2013: Challenges For Indonesia's Energy Needs,https://itb.ac.id/berita/seminar-indonesian-undergraduate-geophysics-competition-iugc-2013-challenges-for-indonesias-energy-needs/3809,"Minggu, 10 - Februari - 2013, 09:39:03",,,,"[""https://itb.ac.id/files/97/20130205/1360067502.jpg"", ""https://itb.ac.id/files/97/20130205/1360067502.jpg""]",[]
Workshop Kurikulum 2013-2018 SBM ITB: Siapkan Mahasiswa Berkualitas yang Siap Bersaing Secara Global,https://itb.ac.id/berita/workshop-kurikulum-2013-2018-sbm-itb-siapkan-mahasiswa-berkualitas-yang-siap-bersaing-secara-global/3806,"Selasa, 5 - Februari - 2013, 17:55:56",,,,"[""https://itb.ac.id/files/97/20130205/1360067006.jpg""]",[]
GMTT Untuk Jabar: Lebih Dekat dengan Calon Pemimpin Jabar,https://itb.ac.id/berita/gmtt-untuk-jabar-lebih-dekat-dengan-calon-pemimpin-jabar/3804,"Minggu, 3 - Februari - 2013, 09:22:06",Nida Nurul Huda,Nida Nurul Huda,,"[""https://itb.ac.id/files/100/20130202/1359799344.jpg"", ""https://itb.ac.id/files/100/20130202/1359799344.jpg""]",[]
MFest 2013: Pamerkan Potensi serta Karya Anak Negeri dalam Bidang Teknologi dan Energi,https://itb.ac.id/berita/mfest-2013-pamerkan-potensi-serta-karya-anak-negeri-dalam-bidang-teknologi-dan-energi/3803,"Minggu, 3 - Februari - 2013, 09:18:20",Medhira Handinidevi,Medhira Handinidevi,,"[""https://itb.ac.id/files/99/20130203/1359857657.jpg""]",[]
Sosialisasi ITB Career Center: Jembatan antara Mahasiswa dan Dunia Kerja,https://itb.ac.id/berita/sosialisasi-itb-career-center-jembatan-antara-mahasiswa-dan-dunia-kerja/3802,"Kamis, 31 - Januari - 2013, 08:40:24",Medhira Handinidevi,Medhira Handinidevi,"BANDUNG, itb.ac.id - Berkarya dan meniti karier adalah impian setiap mahasiswa. Bagaimana hal tersebut dapat dirasakan oleh segenap civitas akademika adalah kondisi yang diidamkan oleh ITB Career Center. Langkah awal dalam mewujudkan impian itu adalah mengetahui apa yang bisa dimanfaatkan di ITB Career Center. Rabu (30/01/13), dalam rangka mengakrabkan dan mendekatkan diri ke seluruh mahasiswa, ITB Career Center mengadakan Sosialisasi ITB Career Center yang berlokasi di Aula Timur.","[""https://itb.ac.id/files/99/20130131/1359595200.jpg""]",[]
Donor Darah Empat Labtek: Sepuluh Menit untuk Beberapa Nyawa,https://itb.ac.id/berita/donor-darah-empat-labtek-sepuluh-menit-untuk-beberapa-nyawa/3799,"Rabu, 30 - Januari - 2013, 20:50:12",Ahmad Furqan Hala,Ahmad Furqan Hala,,"[""https://itb.ac.id/files/96/20130130/1359540959.jpg""]",[]
Seminar Buka-Bukaan Bareng Entrepreneur: Inspirasi Wirausaha bagi Anak Muda,https://itb.ac.id/berita/seminar-buka-bukaan-bareng-entrepreneur-inspirasi-wirausaha-bagi-anak-muda/3793,"Minggu, 27 - Januari - 2013, 17:10:32",Shabrina Salsabila,Shabrina Salsabila,,"[""https://itb.ac.id/files/101/20130127/1359277744.jpg""]",[]
ITB Menjadi Tuan Rumah The 5th RCBIOTECH,https://itb.ac.id/berita/itb-menjadi-tuan-rumah-the-5th-rcbiotech/3792,"Minggu, 27 - Januari - 2013, 08:21:15",Shabrina Salsabila,Shabrina Salsabila,"BANDUNG, itb.ac.id - Konferensi bioteknologi tingkat Asia Tenggara, Regional Conference on Biotechnology (RCBIOTECH), kembali diadakan untuk kelima kalinya dengan mengusung temaBiotechnology for Biorefinery. Pada tahun ini ITB menjadi tuan rumah berlangsungnya konferensi bioteknologi yang diselenggarakan di Aston Tropicana Hotel Bandung pada Rabu-Kamis (23-24/01/13). Kegitan ini diselenggarakan atas kerja sama Program Studi Teknik Kimia dari Institut Teknologi Bandung (ITB), Universitas Gadjah Mada (UGM), dan De La Salle University (DLSU), Filipina. Kegiatan ini juga didukung oleh ASEAN University Network/ The Southest Asia Engineering Education Development Network (AUN/SEED-Net) danJapan International Cooperation Agency(JICA).","[""https://itb.ac.id/files/101/20130127/1359222180.jpg""]",[]
Mahasiswa ITB Galang Bantuan untuk Korban Banjir Jakarta,https://itb.ac.id/berita/mahasiswa-itb-galang-bantuan-untuk-korban-banjir-jakarta/3790,"Sabtu, 26 - Januari - 2013, 07:18:26",Ahmad Furqan Hala,Ahmad Furqan Hala,,"[""https://itb.ac.id/files/96/20130126/1359134178.jpg"", ""https://itb.ac.id/files/96/20130126/1359134178.jpg""]",[]
AMI 2013: Masuk ITB Bukan Sekadar Mimpi,https://itb.ac.id/berita/ami-2013-masuk-itb-bukan-sekadar-mimpi/3789,"Jumat, 25 - Januari - 2013, 03:25:36",Nida Nurul Huda,Nida Nurul Huda,,"[""https://itb.ac.id/files/100/20130125/1359059089.jpg""]",[]
Ratusan Siswa SMA dari Seluruh Indonesia Padati Kampus ITB,https://itb.ac.id/berita/ratusan-siswa-sma-dari-seluruh-indonesia-padati-kampus-itb/3788,"Kamis, 24 - Januari - 2013, 14:52:55",Medhira Handinidevi,Medhira Handinidevi,,"[""https://itb.ac.id/files/99/20130123/1358902808.jpg"", ""https://itb.ac.id/files/99/20130123/1358902808.jpg""]",[]
Desa Mitra HMTL: Membantu Masyarakat Mendapat Air Bersih,https://itb.ac.id/berita/desa-mitra-hmtl-membantu-masyarakat-mendapat-air-bersih/3787,"Selasa, 22 - Januari - 2013, 17:13:20",Diviezetha Astrella Thamrin,Diviezetha Astrella Thamrin,"BANDUNG, itb.ac.id - Himpunan Mahasiswa Teknik Lingkungan (HMTL) ITB kembali menerapkan salah satu Tri Darma perguruan tinggi, pengabdian masyarakat, dengan melaksanakan Desa Mitra HMTL. Desa Mitra HMTL adalah kegiatan pengabdian masyarakat yang dilakukan oleh HMTL dengan memperbaiki serta mengembangkan infrastruktur sanitasi lingkungan desa. Kegiatan ini dilaksanakan akhir tahun 2012 silam pada November-Desember 2012, dengan menjadikan Desa Kidang Pananjung sebagai desa sasaran.","[""https://itb.ac.id/files/92/20130122/1358849409.jpg""]",[]
ITB Menangkan Kompetisi Pemodelan Obat di Universitas Indonesia,https://itb.ac.id/berita/itb-menangkan-kompetisi-pemodelan-obat-di-universitas-indonesia/3786,"Selasa, 22 - Januari - 2013, 01:23:01",Ria Ayu Pramudita,Ria Ayu Pramudita,,"[""https://itb.ac.id/files/88/20130122/1358792382.jpg""]",[]
"Kunjungan HMP ITB ke Yogyakarta, Perluas Wawasan Peduli Masyarakat",https://itb.ac.id/berita/kunjungan-hmp-itb-ke-yogyakarta-perluas-wawasan-peduli-masyarakat/3781,"Minggu, 13 - Januari - 2013, 22:34:16",Ria Ayu Pramudita,Ria Ayu Pramudita,,"[""https://itb.ac.id/files/88/20130114/1358109612.jpg""]",[]
Roadshow IEC 2013: Sebarkan Semangat Berwirausaha ke Seluruh Indonesia,https://itb.ac.id/berita/roadshow-iec-2013-sebarkan-semangat-berwirausaha-ke-seluruh-indonesia/3780,"Minggu, 13 - Januari - 2013, 21:46:15",Ria Ayu Pramudita,Ria Ayu Pramudita,,"[""https://itb.ac.id/files/88/20130113/1358087545.jpg"", ""https://itb.ac.id/files/88/20130113/1358087545.jpg""]",[]
HUT 9 Tahun SBM ITB: Berbagi untuk Sesama dan Lingkungan,https://itb.ac.id/berita/hut-9-tahun-sbm-itb-berbagi-untuk-sesama-dan-lingkungan/3779,"Jumat, 11 - Januari - 2013, 10:59:59",Ria Ayu Pramudita,Ria Ayu Pramudita,,"[""https://itb.ac.id/files/88/20130111/1357876638.jpg"", ""https://itb.ac.id/files/88/20130111/1357876638.jpg""]",[]
IATMI-SM ITB Menangkan Kompetisi Simposium Nasional IATMI,https://itb.ac.id/berita/iatmi-sm-itb-menangkan-kompetisi-simposium-nasional-iatmi/3777,"Rabu, 2 - Januari - 2013, 08:07:21",Muhammad Hanif,Muhammad Hanif,,"[""https://itb.ac.id/files/93/20130102/1357087783.jpg""]",[]
Revitalisasi Gedung Perpustakaan ITB: Lebih Nyaman sebagai Sumber Pengetahuan ITB,https://itb.ac.id/berita/revitalisasi-gedung-perpustakaan-itb-lebih-nyaman-sebagai-sumber-pengetahuan-itb/3775,"Sabtu, 29 - Desember - 2012, 00:05:09",Ria Ayu Pramudita,Ria Ayu Pramudita,,"[""https://itb.ac.id/files/88/20121228/1356713481.jpg""]",[]
Revitalisasi Gedung FSRD ITB: Menyingkap Fakta Dibalik Atap Sirap,https://itb.ac.id/berita/revitalisasi-gedung-fsrd-itb-menyingkap-fakta-dibalik-atap-sirap/3774,"Jumat, 28 - Desember - 2012, 23:21:36",Ria Ayu Pramudita,Ria Ayu Pramudita,,"[""https://itb.ac.id/files/91/20120515/1337067804.jpg""]",[]
Menhan RI: Perguruan Tinggi Penting dalam Pertahanan Nir-Militer Indonesia,https://itb.ac.id/berita/menhan-ri-perguruan-tinggi-penting-dalam-pertahanan-nir-militer-indonesia/3773,"Minggu, 23 - Desember - 2012, 20:09:27",Ria Ayu Pramudita,Ria Ayu Pramudita,,"[""https://itb.ac.id/files/88/20121223/1356268124.jpg"", ""https://itb.ac.id/files/88/20121223/1356268124.jpg""]",[]
Satoe Indonesia: Kini Semua Orang Bisa Berkebun,https://itb.ac.id/berita/satoe-indonesia-kini-semua-orang-bisa-berkebun/3769,"Minggu, 16 - Desember - 2012, 09:14:22",Muhammad Hanif,Muhammad Hanif,,"[""https://itb.ac.id/files/93/20121216/1355623840.jpg""]",[]
Mahasiswa ITB Raih Best Caraka of the Year 2012,https://itb.ac.id/berita/mahasiswa-itb-raih-best-caraka-of-the-year-2012/3768,"Kamis, 13 - Desember - 2012, 11:14:55",Neli Syahida,Neli Syahida,,"[""https://itb.ac.id/files/91/20121213/1355371813.jpg""]",[]
TPB Cup 2012: Kembangkan Sportivitas dan Silahturahmi melalui Pertandingan Futsal,https://itb.ac.id/berita/tpb-cup-2012-kembangkan-sportivitas-dan-silahturahmi-melalui-pertandingan-futsal/3767,"Rabu, 12 - Desember - 2012, 21:55:28",Christanto,Christanto,,"[""https://itb.ac.id/files/76/20121212/1355323857.jpg""]",[]
Rektor ITB Resmikan Pembangkit Listrik Tenaga Surya untuk Papua,https://itb.ac.id/berita/rektor-itb-resmikan-pembangkit-listrik-tenaga-surya-untuk-papua/3766,"Rabu, 12 - Desember - 2012, 15:53:13",Diviezetha Astrella Thamrin,Diviezetha Astrella Thamrin,"BANDUNG, itb.ac.id - Rektor ITB, Prof. Akhmaloka,meresmikan pemakaian pembangkit listrik tenaga surya untukGedung Balaikota Jayapura pada International Conference and Workshop on Solar Energy. Bertempat di Ballroom Hotel Grand Preanger Bandung, konferensi bertaraf internasional ini digelar pada Selasa-Rabu (11-12/12/12) dan bekerja sama dengan University of Twente, Belanda. Walikota Jayapura, Drs. Benhur Tommi Mano, MM, hadir langsung untuk prosesi simbolis penerimaan sistem energi tenaga surya bagi Papua tersebut.","[""https://itb.ac.id/files/92/20121212/1355301784.jpg""]",[]
FTI Motivation Day 2012: Perkenalkan Program Studi Melalui Sharing Interaktif,https://itb.ac.id/berita/fti-motivation-day-2012-perkenalkan-program-studi-melalui-sharing-interaktif/3764,"Rabu, 12 - Desember - 2012, 01:37:35",Diviezetha Astrella Thamrin,Diviezetha Astrella Thamrin,"BANDUNG, itb.ac.id - Fakultas Teknologi Industri (FTI) kembali menggelar acara tahunannya, FTI Motivation Day pada Sabtu (08/12/12). Acara yang merupakan pengenalan masingmasing program studi ini dihelat di Aula Timur ITB dan bekerja sama dengan ketiga himpunan mahasiswa dari program studi yang dinaungi FTI yaitu Himpunan Mahasiswa Fisika Teknik (HMFT), Keluarga Mahasiswa Teknik Industri (MTI), dan Himpunan Mahasiswa Teknik Kimia (HIMATEK).","[""https://itb.ac.id/files/92/20121212/1355250967.jpg""]",[]
